Token,Item Name,Variation Name,Unit and Precision,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Enabled Cerritos,Current Quantity Cerritos,New Quantity Cerritos,Stock Alert Enabled Cerritos,Stock Alert Count Cerritos,Price Cerritos,Enabled Mission Viejo,Current Quantity Mission Viejo,New Quantity Mission Viejo,Stock Alert Enabled Mission Viejo,Stock Alert Count Mission Viejo,Price Mission Viejo,Enabled Storage,Current Quantity Storage,New Quantity Storage,Stock Alert Enabled Storage,Stock Alert Count Storage,Price Storage,Enabled Westminster,Current Quantity Westminster,New Quantity Westminster,Stock Alert Enabled Westminster,Stock Alert Count Westminster,Price Westminster,Modifier Set - Additional Personalization (If Above Limited),Modifier Set - Personalization,Tax - Sales Tax (7.75%)
IBC35Y42NOQ5OBU2EJNN3UZC,BABY - BABY CHRISTMAS WREATH PINK (OR1640-P),Regular,,659839704445,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Girl (Pink)",Ornament > Baby > Baby Girl (Pink),,,,,visible,Physical good,,,,Y,N,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
S2W3RAKA57F4GMZLXPEBQASV,BABY - BABY DECORATING A TREE RED (OR1847-R),Regular,,460334R,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Neutral",Ornament > Baby,,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
SAV22E3VXNUHZRQ4GXKD36N2,BABY - BABY ELEPHANT BLUE (OR1644-B),Regular,,N086950,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Boy (Blue)",Ornament > Baby > Baby Boy (Blue),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
BBP3GI35567N33CWNRM2O5AS,BABY - BABY ELEPHANT PINK (OR1644-P),Regular,,511822Y,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Girl (Pink)",Ornament > Baby > Baby Girl (Pink),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
R4YFVMBNBTIOLX5W3XCP7L7Y,BABY - BABY GIRL BOTTLE (OR1341-P),Regular,,659839779214,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Girl (Pink)",Ornament > Baby > Baby Girl (Pink),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,,,N,,,Y,1,,,,,Y,-1,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
KTKDUPI72VRKQBNGK6UPUVUR,BABY - BABY HEART/BOOTIES BLUE (OR1443-B),Regular,,616241559797,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Boy (Blue)",Ornament > Baby > Baby Boy (Blue),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,,,N,,,Y,3,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
KE7HZ26Y7RAPN6CME3YMDQTU,BABY - BABY HEART/BOOTIES PINK (OR1443-P),Regular,,914349S,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Girl (Pink)",Ornament > Baby > Baby Girl (Pink),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
T6FDIZ24NKL3KFZFWDLEECKO,BABY - BABY IN A WREATH PINK (OR1746-P),Regular,,659839709266,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Girl (Pink)",Ornament > Baby > Baby Girl (Pink),,,,,visible,Physical good,,,,Y,N,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
D2AOR3ONC5M6WA5V3VBKJUOV,BABY - BABY MITTEN BLUE (RM911B),Regular,,845583035205,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Boy (Blue)",Ornament > Baby > Baby Boy (Blue),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
QZP3IGCXT7E2MAUULWVNUOUX,BABY - BABY MOBILE BLUE (OR1574-B),Regular,,659839703103,"This festive and thoughtful ornament is perfect for adding to any tree! Each ornament is personalized for free with names, years, and sometimes additional writing. Please specify precisely where you’d like each name to go. Otherwise our talented artists always use their best judgement to make your ornament special. The ornaments are personalized with permanent ink by hand.
[Disclaimer] It is your responsibility to ensure the spelling you give us is correct. Double check all spelling because if an issue occurs, we will not be able to replace it. If you’d like to forgo personalization, just write “No Personalization” in the box.
Please also note, the color scheme, design, and all that you see in the first image for the ornament cannot be altered. They come pre made that way.
Orders with confusing or unclear instructions may be delayed until we are able to reconnect with you to verify the desired personalization. If we cannot reach you in a timely manner, we will send the ornament with our best judgement or without personalization and we will not refund for this case either.
Thank you!","Ornament, Ornament > Baby, Ornament > Baby > Baby Boy (Blue)",Ornament > Baby > Baby Boy (Blue),,,,,visible,Physical good,,,,Y,,Y,Y,18.99,,N,,N,,N,,,Y,0,,,,,Y,0,,,,,Y,,,,,,Y,0,,,,,N,Y,Y
