Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Staff tip,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Marketing fees (for historical reference only) | (all discounts and fees),Marketing fee tax (for historical reference only) | (taxes on any applicable marketing fees),Ad fee (for historical reference only),Ad fee tax (for historical reference only),Error charges,Adjustments,Adjustments (for historical reference only),Net total,Net total (for historical reference only),Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,DoorDash funded subtotal discount amount | (for historical reference only),Merchant funded subtotal discount amount | (for historical reference only),Payout ID,Payout status
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-22,USD,Marketplace,826.75,45.50,0.00,-113.72,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-81.55,0.00,-33.76,0.00,0.00,NULL,65.12,NULL,708.34,758.07,0.00,5.61,68.68,401782828,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-21,USD,Marketplace,1097.85,60.63,7.87,-144.37,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-97.18,0.00,-14.22,0.00,-11.75,NULL,0.00,NULL,898.83,1010.57,0.00,0.00,87.28,401274714,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-20,USD,Marketplace,1153.32,63.20,7.44,-148.90,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-104.96,0.00,-4.67,0.00,0.00,NULL,0.00,NULL,965.43,1053.31,0.00,0.00,100.01,401231606,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-19,USD,Marketplace,1903.20,103.80,8.05,-254.17,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-200.49,0.00,-60.47,0.00,-15.14,NULL,0.00,NULL,1484.78,1729.44,0.00,0.00,173.76,401037481,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-16,USD,Marketplace,339.69,17.60,0.00,-43.56,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-52.26,0.00,-12.41,0.00,0.00,NULL,0.00,NULL,249.06,293.37,0.00,0.00,46.32,400380763,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-15,USD,Marketplace,1183.33,65.69,0.00,-160.12,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-102.83,0.00,-34.74,0.00,0.00,NULL,0.00,NULL,951.33,1094.36,0.00,0.00,88.97,400360764,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-14,USD,Marketplace,1169.51,63.37,2.28,-155.62,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-126.02,0.00,-19.26,0.00,-7.09,NULL,0.00,NULL,927.17,1056.36,0.00,0.00,113.15,399821492,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-13,USD,Marketplace,1363.66,73.82,2.33,-182.60,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-146.93,0.00,-19.27,0.00,0.00,NULL,0.00,NULL,1091.01,1229.60,0.00,0.00,134.06,399742488,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-12,USD,Marketplace,1982.66,109.03,0.00,-267.32,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-185.90,0.00,-83.17,0.00,0.00,NULL,0.00,NULL,1555.30,1816.56,0.00,5.99,166.10,399581769,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-09,USD,Marketplace,758.75,42.00,3.31,-97.13,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-71.94,0.00,-36.80,0.00,-31.14,NULL,0.00,NULL,567.05,699.68,0.00,8.00,59.07,398907705,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-08,USD,Marketplace,1124.44,60.59,3.11,-145.74,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-128.52,0.00,-17.62,0.00,0.00,NULL,0.00,NULL,896.26,1009.78,0.00,14.09,114.66,398875971,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-07,USD,Marketplace,1294.95,69.98,3.17,-167.92,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-146.63,0.00,-42.15,0.00,-7.14,NULL,0.00,NULL,1004.26,1166.14,0.00,0.00,128.81,398338370,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-06,USD,Marketplace,1065.42,58.60,0.00,-137.88,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-99.50,0.00,-31.66,0.00,-3.38,NULL,0.00,NULL,851.60,975.82,0.00,11.39,89.60,398279012,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-05,USD,Marketplace,2051.32,112.46,8.03,-266.64,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-205.05,0.00,-64.75,0.00,0.00,NULL,43.18,NULL,1678.55,1873.99,0.00,6.65,177.33,398127112,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-02,USD,Marketplace,939.27,52.51,0.00,-122.21,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-65.79,0.00,-7.28,0.00,0.00,NULL,0.00,NULL,796.50,875.46,0.00,5.38,63.81,397463292,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-08-01,USD,Marketplace,895.66,49.30,0.00,-121.90,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-85.02,0.00,-18.69,0.00,0.00,NULL,0.00,NULL,719.35,821.53,0.00,5.60,74.13,397396126,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-31,USD,Marketplace,989.63,53.59,5.00,-115.42,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-111.52,0.00,-25.45,0.00,-2.56,NULL,0.00,NULL,793.27,892.96,0.00,0.00,96.67,396868050,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-30,USD,Marketplace,1042.91,56.39,3.99,-137.99,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-119.18,0.00,-30.67,0.00,-67.80,NULL,0.00,NULL,747.65,939.57,0.00,4.50,103.34,396834861,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-29,USD,Marketplace,2023.56,108.86,0.00,-268.14,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-239.59,0.00,-46.64,0.00,-24.66,NULL,0.00,NULL,1553.39,1814.66,0.00,28.59,208.90,396648439,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-26,USD,Marketplace,629.15,34.04,0.00,-83.45,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-71.95,0.00,-20.49,0.00,-9.23,NULL,0.00,NULL,478.07,567.10,0.00,22.91,62.05,396010157,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-25,USD,Marketplace,906.83,49.91,11.37,-115.03,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-87.72,0.00,-47.37,0.00,0.00,NULL,0.00,NULL,717.99,831.98,0.00,20.02,74.85,395949331,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-24,USD,Marketplace,1356.29,74.68,2.28,-182.71,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-125.74,0.00,-34.74,0.00,-12.71,NULL,0.00,NULL,1077.35,1244.41,0.00,28.66,111.88,395422419,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-23,USD,Marketplace,723.11,38.13,0.00,-91.87,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-98.50,0.00,-35.30,0.00,0.00,NULL,0.00,NULL,535.57,635.50,0.00,14.18,87.61,395379394,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-22,USD,Marketplace,1746.72,95.24,3.90,-230.87,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-178.21,0.00,-31.55,0.00,-18.12,NULL,0.00,NULL,1387.11,1587.32,0.00,27.32,159.40,395196303,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-19,USD,Marketplace,519.62,29.22,1.14,-72.07,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-43.75,0.00,-10.52,0.00,-4.41,NULL,0.00,NULL,419.23,486.76,0.00,14.78,32.86,394579173,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-18,USD,Marketplace,1278.78,69.87,4.15,-169.14,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-126.52,0.00,-46.96,0.00,0.00,NULL,0.00,NULL,1010.18,1164.14,0.00,44.71,114.64,394534841,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-17,USD,Marketplace,889.16,47.14,0.00,-115.82,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-113.34,0.00,-20.57,0.00,0.00,NULL,26.68,NULL,713.25,785.72,0.00,14.79,103.44,394003306,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-16,USD,Marketplace,944.75,52.58,0.00,-127.89,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-80.51,0.00,-14.07,0.00,0.00,NULL,0.00,NULL,774.86,876.12,0.00,11.64,68.63,393939770,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-15,USD,Marketplace,2692.82,149.81,7.51,-357.95,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-222.89,0.00,-69.83,0.00,-33.53,NULL,10.30,NULL,2176.24,2495.67,0.00,69.43,197.15,393819479,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-12,USD,Marketplace,818.68,45.08,2.00,-105.60,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-79.05,0.00,-28.23,0.00,0.00,NULL,0.00,NULL,652.88,751.51,0.00,20.21,67.17,393152944,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-11,USD,Marketplace,1077.70,59.43,0.00,-148.64,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-101.89,0.00,-33.19,0.00,0.00,NULL,4.20,NULL,857.61,990.66,0.00,19.56,87.04,393135294,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-10,USD,Marketplace,937.57,52.00,6.30,-118.29,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-81.81,0.00,-12.57,0.00,-3.45,NULL,0.00,NULL,779.75,866.65,0.00,10.91,70.92,392627851,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-09,USD,Marketplace,994.72,55.94,6.23,-129.00,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-73.25,0.00,-32.28,0.00,0.00,NULL,0.00,NULL,822.36,932.36,0.00,16.58,62.36,392540133,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-08,USD,Marketplace,2449.57,134.48,0.00,-325.58,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-238.68,0.00,-105.81,0.00,-4.20,NULL,0.00,NULL,1909.78,2241.58,0.00,63.26,207.99,392393956,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-05,USD,Marketplace,676.94,35.59,0.00,-88.98,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-90.74,0.00,-27.30,0.00,0.00,NULL,0.00,NULL,505.51,593.13,0.00,12.23,83.81,391811180,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-04,USD,Marketplace,1001.62,55.03,6.03,-134.61,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-96.31,0.00,-32.64,0.00,0.00,NULL,12.44,NULL,811.56,917.19,0.00,52.98,84.43,391756312,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-03,USD,Marketplace,699.02,38.73,0.00,-93.04,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-61.51,0.00,-12.70,0.00,0.00,NULL,0.00,NULL,570.50,645.43,0.00,11.17,53.59,391205575,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-02,USD,Marketplace,1099.63,59.82,0.00,-149.59,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-114.31,0.00,-30.37,0.00,-2.37,NULL,0.00,NULL,862.81,997.20,0.00,37.13,102.43,391182756,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-07-01,USD,Marketplace,2191.80,118.72,1.78,-286.47,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-246.44,0.00,-46.35,0.00,0.00,NULL,0.00,NULL,1733.04,1978.04,0.00,56.58,213.77,391015306,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-28,USD,Marketplace,844.10,47.82,1.05,-115.37,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-55.39,0.00,-17.09,0.00,0.00,NULL,16.37,NULL,721.49,796.63,0.00,12.10,47.47,390416448,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-27,USD,Marketplace,1155.47,64.27,21.12,-147.72,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-94.30,0.00,-39.44,0.00,-10.07,NULL,0.00,NULL,949.33,1071.07,0.00,49.92,84.40,390344060,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-26,USD,Marketplace,1495.20,83.31,2.63,-202.72,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-123.80,0.00,-40.50,0.00,-6.84,NULL,0.00,NULL,1207.28,1388.23,0.00,37.16,106.97,389821386,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-25,USD,Marketplace,933.76,50.39,0.00,-124.81,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-102.05,0.00,-28.08,0.00,-9.53,NULL,0.00,NULL,719.68,839.63,0.00,18.38,94.13,389804281,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-24,USD,Marketplace,2048.24,111.90,7.67,-261.42,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-211.13,0.00,-78.26,0.00,-15.71,NULL,7.61,NULL,1608.90,1864.83,0.00,37.68,183.41,389651443,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-21,USD,Marketplace,720.38,40.51,7.61,-89.37,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-51.58,0.00,-27.55,0.00,0.00,NULL,0.00,NULL,600.00,674.74,0.00,0.94,45.64,389022656,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-20,USD,Marketplace,1364.11,73.78,0.00,-178.91,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-154.91,0.00,-44.70,0.00,0.00,NULL,0.00,NULL,1059.37,1229.00,0.00,5.99,135.11,388958664,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-19,USD,Marketplace,1852.07,102.71,7.86,-246.52,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-158.46,0.00,-42.27,0.00,0.00,NULL,0.00,NULL,1515.39,1711.43,0.00,9.38,140.64,388435869,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-18,USD,Marketplace,1697.81,93.84,3.21,-226.26,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-148.82,0.00,-42.17,0.00,-3.67,NULL,0.00,NULL,1373.94,1563.84,0.00,35.37,133.97,388376426,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-17,USD,Marketplace,2083.40,114.28,9.34,-275.01,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-199.52,0.00,-45.04,0.00,-10.26,NULL,0.00,NULL,1677.19,1904.67,0.00,14.91,178.73,388237301,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-14,USD,Marketplace,525.79,27.92,5.51,-65.90,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-69.45,0.00,-24.70,0.00,-3.94,NULL,0.00,NULL,395.23,465.25,0.00,5.28,60.54,387617245,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-13,USD,Marketplace,1196.53,66.38,2.33,-163.11,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-105.04,0.00,-26.94,0.00,0.00,NULL,0.00,NULL,970.15,1106.34,0.00,29.28,90.19,387582044,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-12,USD,Marketplace,888.49,47.72,0.00,-119.32,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-104.99,0.00,-44.26,0.00,0.00,NULL,51.73,NULL,719.37,795.38,0.00,9.01,93.11,387051706,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-11,USD,Marketplace,1069.51,58.59,6.17,-138.78,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-103.03,0.00,-17.04,0.00,0.00,NULL,0.00,NULL,875.42,976.38,0.00,1.60,93.13,386984416,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-10,USD,Marketplace,1932.81,104.13,0.00,-254.72,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-221.14,0.00,-80.97,0.00,0.00,NULL,0.00,NULL,1480.11,1735.43,0.00,34.86,197.38,386833433,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-07,USD,Marketplace,549.93,29.15,2.00,-67.02,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-70.97,0.00,-13.02,0.00,0.00,NULL,0.00,NULL,430.07,485.89,0.00,4.06,64.04,386198975,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-06,USD,Marketplace,1060.46,58.41,0.00,-129.92,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-99.87,0.00,-33.52,0.00,-3.61,NULL,0.00,NULL,851.95,973.46,0.00,5.00,87.00,386173669,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-05,USD,Marketplace,1157.54,63.21,0.00,-154.94,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-116.31,0.00,-33.61,0.00,-16.21,NULL,0.00,NULL,899.68,1053.11,0.00,0.00,104.43,385657967,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-04,USD,Marketplace,1054.44,56.38,0.00,-132.71,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-122.97,0.00,-5.38,0.00,-9.45,NULL,0.00,NULL,840.31,939.39,0.00,0.00,115.05,385623518,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-06-03,USD,Marketplace,1464.02,79.22,2.83,-190.72,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-166.58,0.00,-51.50,0.00,-6.35,NULL,0.00,NULL,1130.92,1320.21,0.00,25.00,143.81,385468912,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-31,USD,Marketplace,868.58,47.75,0.00,-115.54,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-80.57,0.00,-18.71,0.00,-25.56,NULL,0.00,NULL,675.95,795.93,0.00,0.00,72.65,384806638,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-30,USD,Marketplace,960.87,52.30,0.00,-127.41,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-107.44,0.00,-27.18,0.00,0.00,NULL,0.00,NULL,751.14,871.25,0.00,0.00,89.62,384802976,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-29,USD,Marketplace,941.52,52.01,4.00,-126.34,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-85.70,0.00,-33.92,0.00,0.00,NULL,22.09,NULL,773.66,866.71,0.00,0.00,74.81,384245024,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-28,USD,Marketplace,958.83,52.05,0.00,-128.11,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-100.52,0.00,-15.28,0.00,0.00,NULL,0.00,NULL,766.97,867.22,0.00,0.00,91.61,384192119,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-27,USD,Marketplace,1848.65,99.91,5.40,-234.40,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-203.82,0.00,-35.00,0.00,-22.09,NULL,0.00,NULL,1458.65,1664.63,0.00,7.00,184.02,384056005,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-24,USD,Marketplace,403.73,20.56,0.00,-51.44,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-67.87,0.00,-14.88,0.00,0.00,NULL,0.00,NULL,290.10,342.79,0.00,0.00,60.94,383439983,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-23,USD,Marketplace,892.37,49.26,11.13,-118.02,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-82.39,0.00,-22.99,0.00,0.00,NULL,0.00,NULL,729.36,820.87,0.00,10.00,71.50,383404461,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-22,USD,Marketplace,1007.23,55.12,0.00,-137.79,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-104.50,0.00,-42.07,0.00,0.00,NULL,26.78,NULL,804.77,918.57,0.00,0.00,88.66,382856633,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-21,USD,Marketplace,2549.10,136.79,7.78,-334.45,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-302.01,0.00,-86.19,0.00,0.00,NULL,5.02,NULL,1976.04,2279.76,0.00,0.00,269.34,382804544,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-17,USD,Marketplace,771.89,41.67,0.00,-104.18,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-88.27,0.00,-9.87,0.00,0.00,NULL,0.00,NULL,611.24,694.51,0.00,0.00,77.38,382068012,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-16,USD,Marketplace,1225.01,66.75,0.00,-163.40,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-127.92,0.00,-26.40,0.00,0.00,NULL,0.00,NULL,974.04,1111.94,0.00,6.65,113.07,382051809,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-15,USD,Marketplace,902.91,49.40,0.00,-121.90,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-90.92,0.00,-38.40,0.00,-5.02,NULL,0.00,NULL,696.07,822.88,0.00,10.00,80.03,381515885,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-14,USD,Marketplace,952.04,50.85,3.78,-113.22,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-119.70,0.00,-51.11,0.00,0.00,NULL,0.00,NULL,722.64,847.19,0.00,0.00,104.85,381469470,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-13,USD,Marketplace,1934.25,105.67,3.41,-258.54,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-200.49,0.00,-40.86,0.00,0.00,NULL,0.00,NULL,1543.44,1760.49,0.00,0.00,173.76,381307352,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-10,USD,Marketplace,416.19,22.71,0.00,-56.77,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-44.87,0.00,-24.91,0.00,-14.00,NULL,0.00,NULL,298.35,378.25,0.00,7.00,37.94,380705845,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-09,USD,Marketplace,992.89,54.81,5.04,-132.35,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-91.45,0.00,-23.13,0.00,0.00,NULL,0.00,NULL,805.81,913.32,0.00,0.00,79.57,380660496,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-08,USD,Marketplace,946.46,52.38,13.93,-123.86,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-80.31,0.00,-23.56,0.00,0.00,NULL,0.00,NULL,785.04,873.08,0.00,0.00,73.38,380103447,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-07,USD,Marketplace,978.16,52.73,2.00,-124.70,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-109.26,0.00,-37.49,0.00,0.00,NULL,0.00,NULL,761.44,878.80,0.00,0.00,99.36,380064484,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-06,USD,Marketplace,1305.00,71.77,2.51,-170.65,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-127.41,0.00,-48.70,0.00,0.00,NULL,0.00,NULL,1032.52,1196.40,0.00,15.00,108.60,379904586,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-03,USD,Marketplace,312.04,16.76,0.00,-41.95,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-36.41,0.00,-11.23,0.00,0.00,NULL,4.04,NULL,243.25,279.59,0.00,15.00,32.45,379273470,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-02,USD,Marketplace,705.67,37.90,0.00,-94.71,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-82.20,0.00,-24.51,0.00,0.00,NULL,0.00,NULL,542.15,631.39,0.00,8.00,74.28,379222743,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-05-01,USD,Marketplace,810.66,44.57,1.37,-106.12,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-77.95,0.00,-15.60,0.00,0.00,NULL,0.00,NULL,656.93,742.61,0.00,0.00,68.05,378720060,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-04-30,USD,Marketplace,1215.47,67.08,5.62,-161.27,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-107.51,0.00,-41.52,0.00,0.00,NULL,0.00,NULL,977.87,1117.86,0.00,0.00,97.61,378686686,PAID
223895,Aroma Pizza & Pasta,486867,Aroma Pizza & Pasta,NULL,2024-04-29,USD,Marketplace,1367.93,73.94,3.38,-171.37,0.00,NULL,NULL,NULL,NULL,NULL,NULL,-154.41,0.00,-50.40,0.00,-4.04,NULL,0.00,NULL,1065.03,1232.33,0.00,2.75,135.60,378522258,PAID
