Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,12/4/21,#770D7,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$38.97,-$15.59,$0.00,$0.00,$0.00,,,$23.38,
Delivery,12/4/21,#5D71D,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.95,-$6.38,$0.00,$0.00,$0.00,,,$9.57,
Delivery,12/4/21,#27d94291,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.00,-$6.00,$0.00,$0.00,$1.16,,,$10.16,
Delivery,12/4/21,#4c046087,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$1.86,,,$16.25,
Delivery,12/4/21,#16827,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.00,-$11.60,$0.00,$0.00,$0.00,,,$17.40,
Delivery,12/4/21,#C4548,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$0.00,$0.00,,,$11.39,
Delivery,12/4/21,#5739B,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$44.00,-$14.60,-$3.00,$0.00,$0.00,,,$26.40,
Delivery,12/4/21,#9D2A7,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$55.96,-$22.38,$0.00,$0.00,$0.00,,,$33.58,
Delivery,12/4/21,#0b3a5b34,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$19.98,-$7.99,$0.00,$0.00,$1.55,,,$13.54,
Delivery,12/4/21,#0d9d6e0d,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$1.08,,,$9.47,
Delivery,12/4/21,#1d664294,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.74,-$9.49,$0.00,$0.00,$1.84,,,$16.09,
Delivery,12/4/21,#8509D,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.40,-$7.56,-$5.00,$0.00,$0.00,,,$18.84,
Delivery,12/4/21,#CEBB7,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$0.00,$0.00,,,$13.80,
Delivery,12/4/21,#ED22C,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$7.19,$0.00,$0.00,$0.00,,,$10.79,
Delivery,12/3/21,#6D774,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.99,-$5.00,-$3.00,$0.00,$0.00,,,$11.99,
Delivery,12/3/21,#D3E85,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$10.00,$0.00,$0.00,$0.00,,,$14.99,
Delivery,12/3/21,#5e59aa65,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.48,-$10.19,$0.00,$0.00,$1.97,,,$17.26,
Delivery,12/3/21,#64f65152,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$42.85,-$17.14,$0.00,$0.00,$3.32,,,$29.03,
Delivery,12/3/21,#476c572a,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$23.99,-$9.60,$0.00,$0.00,$1.86,,,$16.25,
Delivery,12/3/21,#5c43c51e,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$0.00,$2.08,,,$18.22,
Delivery,12/3/21,#08318bd4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/3/21,#3702fbd0,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$106.20,-$34.18,-$8.00,$0.00,$7.61,,,$71.63,
Delivery,12/3/21,#a1a80748,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/3/21,#B0C46,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$42.85,-$12.14,-$5.00,$0.00,$0.00,,,$25.71,
Delivery,12/3/21,#e55f67be,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$32.00,-$8.81,-$3.99,$0.00,$2.48,,,$21.68,
Delivery,12/3/21,#5294d41b,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$34.00,-$13.60,$0.00,$0.00,$2.64,,,$23.04,
Delivery,12/3/21,#db20d108,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.98,-$7.59,$0.00,$0.00,$1.47,,,$12.86,
Delivery,12/3/21,#f88c2b8a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$29.15,-$11.66,$0.00,$0.00,$2.26,,,$19.75,
Delivery,12/3/21,#C895E,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.99,-$5.40,-$3.00,$0.00,$0.00,,,$12.59,
Delivery,12/3/21,#98475221,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/3/21,#8ed8aabf,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$51.96,-$12.69,-$7.79,$0.00,$3.42,,,$34.90,
Delivery,12/3/21,#6bed68ff,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/2/21,#204787ce,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.99,-$8.80,$0.00,$0.00,$1.70,,,$14.89,
Delivery,12/2/21,#BC2DD,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.45,-$6.58,$0.00,$0.00,$0.00,,,$9.87,
Delivery,12/2/21,#F5195,The Hot Italian,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$18.98,-$7.59,$0.00,$0.00,$0.00,,,$11.39,
Delivery,12/2/21,#4c59ef99,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$14.95,-$5.98,$0.00,$0.00,$1.16,,,$10.13,
Delivery,12/2/21,#aaad0f16,Cupid's Wings,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$26.90,-$10.76,$0.00,$0.00,$2.08,,,$18.22,
Delivery,12/2/21,#174617244939800,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$30.97,-$12.39,$0.00,$0.00,$2.40,,,$20.98,
Delivery,12/2/21,#F83CA,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/2/21,#E9D8B,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$23.00,-$9.20,$0.00,$0.00,$0.00,,,$13.80,
Delivery,12/2/21,#2be54490,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$30.97,-$7.44,-$4.65,$0.00,$2.04,,,$20.92,
Delivery,12/2/21,#0224806d,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
Delivery,12/2/21,#1fadcd88,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.99,-$5.60,$0.00,$0.00,$1.08,,,$9.47,
Delivery,12/1/21,#1AC88,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.48,-$9.79,$0.00,$0.00,$0.00,,,$14.69,
Delivery,12/1/21,#a5c37125,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.98,-$11.19,$0.00,$0.00,$2.17,,,$18.96,
Delivery,12/1/21,#e3132530,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/1/21,#BAE90,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,12/1/21,#74C3E,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$10.39,$0.00,$0.00,$0.00,,,$15.59,
Delivery,12/1/21,#8548A,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.45,-$6.18,$0.00,$0.00,$0.00,,,$9.27,
Delivery,12/1/21,#478C5,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$40.00,-$16.00,$0.00,$0.00,$0.00,,,$24.00,
Delivery,12/1/21,#7ef76734,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.48,-$7.39,$0.00,$0.00,$1.43,,,$12.52,
Delivery,12/1/21,#3dcb9d89,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.98,-$11.19,$0.00,$0.00,$2.17,,,$18.96,
Delivery,12/1/21,#bdc58320,F*CKING GOOD PIZZA,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$25.48,-$10.19,$0.00,$0.00,$1.97,,,$17.26,
Delivery,12/1/21,#1400481c,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/1/21,#04693b5b,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,12/1/21,#3BDB4,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.70,-$3.28,-$5.00,$0.00,$0.00,,,$12.42,
Delivery,12/1/21,#b6f90bde,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,12/1/21,#A5E84,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$15.49,-$3.20,-$3.00,$0.00,$0.00,,,$9.29,
Delivery,12/1/21,#D3684,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$14.95,-$5.98,$0.00,$0.00,$0.00,,,$8.97,
Delivery,12/1/21,#E229B,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$17.98,-$4.19,-$3.00,$0.00,$0.00,,,$10.79,
Delivery,12/1/21,#824E2,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.95,-$5.18,$0.00,$0.00,$0.00,,,$7.77,
Delivery,12/1/21,#5cb97593,The United Pepperonis of Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$20.99,-$8.40,$0.00,$0.00,$1.63,,,$14.22,
Delivery,12/1/21,#83596f38,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.99,-$5.20,$0.00,$0.00,$1.01,,,$8.80,
