Store Name,Date (Reportable),Order ID,Transaction Type,Commission Rate,Subtotal,Gross Tax,Tax Remitted,Total Commissions,Total Promotions,Total Adjustments,Commission %,Savings,provider,source_file,source_member,source_sheet,email_date,added_at,__is_unfulfilled,__is_count_fulfilled,__is_refund,__num_subtotal,__num_gross_tax,__num_tax_remitted,__num_savings,__num_total_commissions,__nextbite_total_commission,__nextbite_base_payout,__nextbite_true_payout,nextbite_total_commission_reconciled,nextbite_base_payout_reconciled,nextbite_true_payout_reconciled,period_dsp,pay_period_ending,pay_period_start,pay_period_end
Firebelly Wings 25431 Trabuco Road,2022-06-20 00:00:00,O-516319242620374,Fulfilled Orders,0.3,27.98,2.17,0,-5.88,0,0,0.2101501072194425,2.51,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,0,2.51,-5.88,12.5910,15.3890,17.8990,12.59,15.39,17.90,grubhub,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-26 00:00:00,O-273519297972263,Fulfilled Orders,0.3,63.96,4.96,0,-13.44,0,0,0.2101313320825516,5.75,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,63.96,4.96,0,5.75,-13.44,28.7820,35.1780,40.9280,28.77,35.19,40.94,grubhub,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-27 00:00:00,O-348419301931684,Fulfilled Orders,0.3,41.97,3.25,0,-8.82,0,0,0.2101501072194425,3.77,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,41.97,3.25,0,3.77,-8.82,18.8865,23.0835,26.8535,18.89,23.08,26.85,grubhub,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-05 00:00:00,O-051419098110808,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-542819112552711,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-07 00:00:00,O-001719108327998,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-13 00:00:00,O-976219178678031,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-20 00:00:00,O-516319242620374,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-26 00:00:00,O-273519297972263,Adjustments,0,0,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,grubhub,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,0.00,0.00,0,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,grubhub,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-06 00:00:00,ff6b079a,Fulfilled Orders,0.27,13.99,1.08,0,-3.78,0,0,0.270192994996426,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,0,0.00,-3.78,6.2955,7.6945,7.6945,6.30,7.69,7.69,doordash,2022-06-15,2022-06-01,2022-06-14
Firebelly Wings 25431 Trabuco Road,2022-06-27 00:00:00,a62d511f,Fulfilled Orders,0.27,17.99,1.39,0,-4.86,0,0,0.2701500833796553,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,doordash,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,17.99,1.39,0,0.00,-4.86,8.0955,9.8945,9.8945,8.09,9.90,9.90,doordash,2022-06-30,2022-06-15,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-13 00:00:00,#35291,Fulfilled Orders,0.24,20.99,1.63,-1.63,-5.04,0,0,0.2401143401619819,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,20.99,1.63,1.63,0.00,-5.04,9.4455,11.5445,11.5445,9.44,14.00,14.00,ubereats,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-15 00:00:00,#390CA,Fulfilled Orders,0.24,19.48,1.51,-1.51,-4.68,0,0,0.2402464065708419,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,19.48,1.51,1.51,0.00,-4.68,8.7660,10.7140,10.7140,8.77,13.16,13.16,ubereats,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-16 00:00:00,#BAECD,Fulfilled Orders,0.24,39.99,3.1,-2.71,-8.4,-5.39,0,0.2100525131282821,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,39.99,3.10,2.71,1.20,-8.40,17.9955,21.9945,23.1945,18.00,23.89,25.09,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-17 00:00:00,#7B6E4,Fulfilled Orders,0.24,26.96,2.09,-1.7,-5.27,-5.39,0,0.1954747774480712,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,26.96,2.09,1.70,1.20,-5.27,12.1320,14.8280,16.0280,12.13,16.73,17.93,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-18 00:00:00,#AC7C3,Fulfilled Orders,0.24,27.98,2.17,-1.78,-5.52,-5.39,0,0.1972837741243746,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,1.78,1.20,-5.52,12.5910,15.3890,16.5890,12.59,17.29,18.49,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-19 00:00:00,#0027E,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0.00,-3.36,6.2955,7.6945,7.6945,6.30,9.59,9.59,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-21 00:00:00,#CF800,Fulfilled Orders,0.24,34.99,2.71,-2.32,-7.2,-5.39,0,0.2057730780222921,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,34.99,2.71,2.32,1.20,-7.20,15.7455,19.2445,20.4445,15.75,21.14,22.34,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-21 00:00:00,#1ECDD,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0.00,-3.36,6.2955,7.6945,7.6945,6.30,9.59,9.59,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-23 00:00:00,#99164,Fulfilled Orders,0.24,37.97,2.95,-2.56,-7.91,-5.39,0,0.2083223597577034,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,37.97,2.95,2.56,1.20,-7.91,17.0865,20.8835,22.0835,17.09,22.78,23.98,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-23 00:00:00,#619C7,Fulfilled Orders,0.24,41.97,3.25,-2.86,-8.87,-5.39,0,0.2113414343578747,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,41.97,3.25,2.86,1.20,-8.87,18.8865,23.0835,24.2835,18.89,24.98,26.18,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-25 00:00:00,#890BA,Fulfilled Orders,0.24,121.92,9.45,-9.45,-29.26,0,0,0.23999343832021,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,121.92,9.45,9.45,0.00,-29.26,54.8640,67.0560,67.0560,54.85,68.96,68.96,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-26 00:00:00,#134A5,Fulfilled Orders,0.24,83.94,6.51,-6.12,-18.95,-5.39,0,0.2257564927329045,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,83.94,6.51,6.12,1.20,-18.95,37.7730,46.1670,47.3670,37.77,48.07,49.27,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-11 00:00:00,#798F4,Refunds,0,-4.9,0,0,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,False,True,-4.90,0.00,0,0.00,0.00,-2.2050,-2.6950,-2.6950,0.00,-4.90,-4.90,ubereats,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-25 00:00:00,#890BA,Refunds,0,-18.99,-1.47,-1.47,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,False,True,-18.99,-1.47,-1.47,0.00,0.00,-8.5455,-10.4445,-10.4445,0.00,-18.99,-18.99,ubereats,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-04 00:00:00,#19C1C,Fulfilled Orders,0.24,19.98,1.55,-1.55,-4.8,0,0,0.2402402402402402,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,19.98,1.55,1.55,0.00,-4.80,8.9910,10.9890,10.9890,8.99,10.99,10.99,postmates,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-04 00:00:00,#DBD53,Fulfilled Orders,0.24,41.97,3.25,-3.25,-10.07,0,0,0.2399332856802478,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,41.97,3.25,3.25,0.00,-10.07,18.8865,23.0835,23.0835,18.89,23.08,23.08,postmates,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-06 00:00:00,#A27D0,Fulfilled Orders,0.24,47.46,3.68,-3.68,-11.39,0,0,0.2399915718499789,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,47.46,3.68,3.68,0.00,-11.39,21.3570,26.1030,26.1030,21.36,26.10,26.10,postmates,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-09 00:00:00,#DD9F1,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,postmates,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-11 00:00:00,#798F4,Fulfilled Orders,0.24,49.99,3.87,-3.87,-12,0,0,0.2400480096019204,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,49.99,3.87,3.87,0.00,-12.00,22.4955,27.4945,27.4945,22.49,27.50,27.50,postmates,2022-06-15,2022-06-01,2022-06-15
Firebelly Wings 25431 Trabuco Road,2022-06-16 00:00:00,#C3BD5,Fulfilled Orders,0.24,17.99,1.39,-1.39,-4.32,0,0,0.2401334074485826,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,17.99,1.39,1.39,0.00,-4.32,8.0955,9.8945,9.8945,8.10,9.89,9.89,postmates,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-22 00:00:00,#2010E,Fulfilled Orders,0.24,29.48,2.29,-1.9,-5.88,-5.39,0,0.1994572591587517,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,29.48,2.29,1.90,1.20,-5.88,13.2660,16.2140,17.4140,13.27,16.21,17.41,postmates,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-28 00:00:00,#3DA6E,Fulfilled Orders,0.24,54.97,4.26,-3.87,-11.99,-5.39,0,0.2181189739858105,1.2,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,54.97,4.26,3.87,1.20,-11.99,24.7365,30.2335,31.4335,24.73,30.24,31.44,postmates,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-28 00:00:00,#B0EC1,Fulfilled Orders,0.24,15.49,1.2,-1.2,-3.72,0,0,0.2401549386701098,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,15.49,1.20,1.20,0.00,-3.72,6.9705,8.5195,8.5195,6.97,8.52,8.52,postmates,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-29 00:00:00,#D45D3,Fulfilled Orders,0.24,16.99,1.32,-1.32,-4.08,0,0,0.2401412595644497,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,16.99,1.32,1.32,0.00,-4.08,7.6455,9.3445,9.3445,7.65,9.34,9.34,postmates,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-06-30 00:00:00,#F1DC3,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-07-10T00:50:24+00:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,postmates,2022-06-30,2022-06-16,2022-06-30
Firebelly Wings 25431 Trabuco Road,2022-09-17 00:00:00,#51CED,Fulfilled Orders,0.24,28.98,2.25,-2.25,-6.96,0,0,0.2401656314699793,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,True,False,28.98,2.25,2.25,0,-6.96,13.0410,15.9390,15.9390,13.04,24.44,24.44,ubereats,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-09-24 00:00:00,#8334F,Fulfilled Orders,0.24,34.48,2.67,-2.67,-8.28,0,0,0.240139211136891,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,True,False,34.48,2.67,2.67,0,-8.28,15.5160,18.9640,18.9640,15.51,27.46,27.46,ubereats,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-09-26 00:00:00,#B73A1,Fulfilled Orders,0.24,18.99,1.47,-1.47,-4.56,0,0,0.2401263823064771,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,True,False,18.99,1.47,1.47,0,-4.56,8.5455,10.4445,10.4445,8.55,18.93,18.93,ubereats,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-09-30 00:00:00,#404B8,Fulfilled Orders,0.24,32.48,2.52,-2.52,-7.8,0,0,0.2401477832512315,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,True,False,32.48,2.52,2.52,0,-7.80,14.6160,17.8640,17.8640,14.62,26.36,26.36,ubereats,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-09-17 00:00:00,#51CED,Refunds,0,-28.98,-2.25,-2.25,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,False,True,-28.98,-2.25,-2.25,0,0.00,-13.0410,-15.9390,-15.9390,0.00,-28.98,-28.98,ubereats,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-09-26 00:00:00,#B73A1,Refunds,0,-5,-0.39,-0.39,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,ubereats,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,False,True,-5.00,-0.39,-0.39,0,0.00,-2.2500,-2.7500,-2.7500,0.00,-5.00,-5.00,ubereats,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-09-19 00:00:00,CMV9D,Fulfilled Orders,0,28,2.2,2.2,0,0,0,0,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,whitelabel,2022-10-10T18:20:16+00:00,2026-02-28T20:02:49.022278,False,True,False,28.00,2.20,2.20,0,0.00,12.6000,15.4000,15.4000,0.00,15.40,15.40,whitelabel,2022-09-30,2022-09-16,2022-09-30
Firebelly Wings 25431 Trabuco Road,2022-12-24 00:00:00,2234f64c,Fulfilled Orders,0.27,20.49,1.59,0,-5.53,0,0,0.2698877501220107,,NEXTBITE,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,0014W00002LxZaaQAF/SahaPizzaInc.xlsx,doordash,2023-01-10T18:15:07+00:00,2026-02-28T20:02:49.022278,False,True,False,20.49,1.59,0,0,-5.53,9.2205,11.2695,11.2695,9.22,11.27,11.27,doordash,2022-12-31,2022-12-16,2022-12-31
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#01A3B,Fulfilled Orders,0.24,45.96,3.56,-3.56,-11.03,0,0,0.2399912967798085,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,45.96,3.56,3.56,0.00,-11.03,20.6820,25.2780,25.2780,20.68,40.90,40.90,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#7B74E,Fulfilled Orders,0.24,37.47,2.9,-2.9,-8.99,0,0,0.2399252735521751,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,37.47,2.90,2.90,0.00,-8.99,16.8615,20.6085,20.6085,16.86,36.23,36.23,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#872F2,Fulfilled Orders,0.24,17,1.32,-1.32,-4.08,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,17.00,1.32,1.32,0.00,-4.08,7.6500,9.3500,9.3500,7.65,24.97,24.97,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#CEE98,Fulfilled Orders,0.24,43.5,3.37,-3.37,-10.44,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,43.50,3.37,3.37,0.00,-10.44,19.5750,23.9250,23.9250,19.58,39.55,39.55,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-19 00:00:00,#74D93,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,31.01,31.01,ubereats,2022-04-30,2022-04-01,2022-04-30
