Transaction Type,Date,Order Number,Store,Location,Delivery Platform,Subtotal,Commission,Discounts,Adjustments,Taxes,Tip,Other,You earned,Notes
Delivery,11/2/21,#2f789445,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$0.00,$1.24,,,$10.83,
Delivery,11/2/21,#e342fb58,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.95,-$5.58,$0.00,$0.00,$1.08,,,$9.45,
Delivery,11/2/21,#900516938112404,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.98,-$7.19,$0.00,$0.00,$1.39,,,$12.18,
Delivery,11/2/21,#0f0cba84,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$21.48,-$8.59,$0.00,$0.00,$1.66,,,$14.55,
Delivery,11/2/21,#95DB9,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.00,-$8.00,$0.00,$0.00,$0.00,,,$12.00,
Delivery,11/2/21,#348F6,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$19.98,-$4.99,-$3.00,$0.00,$0.00,,,$11.99,
Delivery,11/2/21,#D8FCF,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$12.99,-$5.20,$0.00,$0.00,$0.00,,,$7.79,
Delivery,11/2/21,#88396,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$28.90,-$11.56,$0.00,$0.00,$0.00,,,$17.34,
Delivery,11/1/21,#a3373bd0,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$18.99,-$7.60,$0.00,$0.00,$1.47,,,$12.86,
Delivery,11/1/21,#5114c7c0,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/1/21,#505eb037,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$45.96,-$18.38,$0.00,$0.00,$3.56,,,$31.14,
Delivery,11/1/21,#4266c8a2,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.49,-$5.00,$0.00,$0.00,$0.97,,,$8.46,
Delivery,11/1/21,#8DFB6,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$29.97,-$8.99,-$3.00,$0.00,$0.00,,,$17.98,
Delivery,11/1/21,#53503,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$16.49,-$6.59,$0.00,$0.00,$0.00,,,$9.90,
Delivery,11/1/21,#38D39,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$25.98,-$7.39,-$3.00,$0.00,$0.00,,,$15.59,
Delivery,11/1/21,#1f47c219,Mothership Pizza,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$27.99,-$11.20,$0.00,$0.00,$2.17,,,$18.96,
Delivery,11/1/21,#C6290,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$31.97,-$9.79,-$3.00,$0.00,$0.00,,,$19.18,
Delivery,11/1/21,#10ead558,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$13.00,-$5.20,$0.00,$0.00,$1.01,,,$8.81,
Delivery,11/1/21,#f5ff040a,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$55.80,-$14.02,-$8.00,$0.00,$3.70,,,$37.48,
Delivery,11/1/21,#943b3fa7,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$15.98,-$6.39,$0.00,$0.00,$1.24,,,$10.83,
Delivery,11/1/21,#93876,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$20.48,-$5.19,-$3.00,$0.00,$0.00,,,$12.29,
Delivery,11/1/21,#AA04A,Ma's Meatballs,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Uber Eats,$24.99,-$7.00,-$3.00,$0.00,$0.00,,,$14.99,
Delivery,11/1/21,#fe5dd0a1,Brooklyn Calzones,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$12.95,-$5.18,$0.00,$0.00,$1.00,,,$8.77,
Delivery,11/1/21,#620ba54c,Fusilli Fusilli,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",DoorDash,$31.97,-$6.99,-$5.79,$0.00,$2.11,,,$21.30,
Delivery,11/1/21,#801316928988727,Philly Fresh Cheesesteaks,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$17.98,-$7.19,$0.00,$0.00,$1.39,,,$12.18,
Delivery,11/1/21,#900516928193880,Pasta Pirozzi,"20491 Alton Pkwy, Suite B, Lake Forest, CA 92630",Grubhub,$13.99,-$5.60,$0.00,$0.00,$1.08,,,$9.47,
